,CLAVE CT,NOM TURNO,NOMBRE CT,DOMICILIO,LOCALIDAD INEGI, NOMBRE LOCALIDAD,COLONIA,NOMBRE COLONIA,MUNICIPIO CLAVE INEGI,NOMBRE MUNICIPIO,SOSTENIMIENTO,NIVEL,PROGRAMA,DESERCION INTRACURRICULAR,REPROBACIÓN,REPROBACIÓN  CON REGULARIZADOS,EFICIENCIA TERMINAL, 
12120,14DST0031E,VESPERTINO,SECUNDARIA TECNICA 31,AVENIDA GONZALEZ CARNICERITO 920,1,TEPATITLAN DE MORELOS,9012,VISTA HERMOSA,93,TEPATITLAN DE MORELOS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0088,0.0885,0.0708,0,
12121,14DST0032D,VESPERTINO,ESCUELA SECUNDARIA TECNICA 32,KM. 2 CARRETERA TECALITLAN,1,TECALITLAN,0,0,87,TECALITLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0313,0.0282,0.0121,0.6752,
12122,14DST0032D,MATUTINO,ESCUELA SECUNDARIA TECNICA 32,KM. 2 CARRETERA TECALITLAN,1,TECALITLAN,0,0,87,TECALITLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0351,0.0257,0.0064,0.8923,
12123,14DST0033C,MATUTINO,ESCUELA SECUNDARIA TECNICA 33,DOCTOR MIGUEL GALINDO,1,TONILA,0,0,103,TONILA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0343,0,0,0.9111,
12124,14DST0034B,VESPERTINO,ESCUELA SECUNDARIA TECNICA 34,CONOCIDO,26,PUENTE GRANDE,0,0,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.032,0.0661,0.0511,0.9505,
12125,14DST0034B,MATUTINO,ESCUELA SECUNDARIA TECNICA 34,CONOCIDO,26,PUENTE GRANDE,0,0,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0103,0.056,0.0311,0.8971,
12126,14DST0035A,MATUTINO,ESCUELA SECUNDARIA TECNICA 35,PROLONGACION GALEANA 510,44,MARGARITAS,0,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0708,0.0558,0.0508,0.8333,
12127,14DST0036Z,MATUTINO,ESCUELA SECUNDARIA TECNICA 36,CONSTITUCION 36,1,LA RESOLANA,0,0,21,CASIMIRO CASTILLO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0619,0,0,0.7564,
12128,14DST0037Z,MATUTINO,ESCUELA SECUNDARIA TECNICA 37,AVENIDA JUAREZ,1,SAN GABRIEL,0,0,113,SAN GABRIEL,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.0111,0,0.8602,
12129,14DST0038Y,MATUTINO,ESCUELA SECUNDARIA TECNICA 38,CONSTITUCION,1,ZAPOTITLAN DE VADILLO,0,0,122,ZAPOTITLAN DE VADILLO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0324,0.0304,0.0061,0.8561,
12130,14DST0039X,MATUTINO,ESCUELA SECUNDARIA TECNICA 108,AVENIDA DEL MAR,65,JOSE MARIA MORELOS,0,0,100,TOMATLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0297,0.0498,0.0498,0.9432,
12131,14DST0040M,MATUTINO,ESCUELA SECUNDARIA TECNICA 40,VOLCAN SAJAMA 4175,1,GUADALAJARA,9092,PANORAMICA DE HUENTITAN,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0107,0.1663,0.0724,0.9497,
12132,14DST0040M,VESPERTINO,ESCUELA SECUNDARIA TECNICA 40,VOLCAN SAJAMA 4175,1,GUADALAJARA,9092,PANORAMICA DE HUENTITAN,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0373,0.2497,0.0752,0.7704,
12133,14DST0041L,MATUTINO,ESCUELA SECUNDARIA TECNICA 44,AVENIDA DE LOS MAESTROS 28,144,LOMAS DE ATEQUIZA,0,0,44,IXTLAHUACAN DE LOS MEMBRILLOS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0293,0.0745,0.0461,0.8977,
12134,14DST0041L,VESPERTINO,ESCUELA SECUNDARIA TECNICA 44,AVENIDA DE LOS MAESTROS 28,144,LOMAS DE ATEQUIZA,0,0,44,IXTLAHUACAN DE LOS MEMBRILLOS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0583,0.0825,0.0412,1,
12135,14DST0042K,MATUTINO,ESCUELA SECUNDARIA TECNICA 42,ALFREDO GOMEZ ARCEO 47,1,OCOTLAN,0,0,63,OCOTLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0165,0.2311,0.1502,0.7951,
12136,14DST0042K,VESPERTINO,ESCUELA SECUNDARIA TECNICA 42,ALFREDO GOMEZ ARCEO 47,1,OCOTLAN,0,0,63,OCOTLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0438,0.2907,0.2063,0.6452,
12137,14DST0043J,VESPERTINO,ESCUELA SECUNDARIA TECNICA 43,CUAUHTEMOC 15,17,SAN MARTIN DE LAS FLORES DE ABAJO,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0484,0.2064,0.1148,0.6299,
12138,14DST0043J,MATUTINO,ESCUELA SECUNDARIA TECNICA 43,CUAUHTEMOC 15,17,SAN MARTIN DE LAS FLORES DE ABAJO,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0037,0.1481,0.0654,0.8944,
12139,14DST0044I,MATUTINO,ESCUELA SECUNDARIA TECNICA 111,CARRETERA A SAN LUIS POTOSI,66,PASO DE CUARENTA (SAN MIGUEL DE CUARENTA),0,0,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0419,0.0583,0.0437,0.7403,
12140,14DST0045H,VESPERTINO,ESCUELA SECUNDARIA TECNICA 45,ISAAC NEWTON 4110,1,ZAPOPAN,6007,LAS ARBOLEDAS,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.079,0.1243,0.0815,0.8311,
12141,14DST0045H,MATUTINO,ESCUELA SECUNDARIA TECNICA 45,ISAAC NEWTON 4110,1,ZAPOPAN,6007,LAS ARBOLEDAS,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.0947,0.0671,0.9849,
12142,14DST0046G,MATUTINO,ESCUELA SECUNDARIA TECNICA 46,CORREGIDORA 54,1,TONALA,6030,ZALATITAN,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0312,0.1647,0.0746,0.8309,
12143,14DST0046G,VESPERTINO,ESCUELA SECUNDARIA TECNICA 46,CORREGIDORA 54,1,TONALA,6030,ZALATITAN,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0479,0.1676,0.0992,0.7127,
12144,14DST0047F,VESPERTINO,ESCUELA SECUNDARIA TECNICA 115,DEL ESCAPE,1,GUADALAJARA,9325,VALLE DEL ALAMO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.0229,0.0153,1,
12145,14DST0047F,MATUTINO,ESCUELA SECUNDARIA TECNICA 115,DEL ESCAPE,1,GUADALAJARA,9325,VALLE DEL ALAMO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0703,0.0672,0.0532,0.8496,
12146,14DST0048E,VESPERTINO,ESCUELA SECUNDARIA TECNICA 116,AVENIDA INDUSTRIA TEXTIL 1260,1,ZAPOPAN,9328,ALTAGRACIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0265,0.1982,0.1089,0.7093,
12147,14DST0048E,MATUTINO,ESCUELA SECUNDARIA TECNICA 116,AVENIDA INDUSTRIA TEXTIL 1260,1,ZAPOPAN,9328,ALTAGRACIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0364,0.1644,0.0633,0.9253,
12148,14DST0049D,MATUTINO,JOSE GUADALUPE COVARRUBIAS PONCE,AVENIDA AHUEHUETES 170,1,GUADALAJARA,9060,ARBOLEDAS DEL SUR,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0327,0.1786,0.1001,0.8259,
12149,14DST0049D,VESPERTINO,JOSE GUADALUPE COVARRUBIAS PONCE,AVENIDA AHUEHUETES 170,1,GUADALAJARA,9060,ARBOLEDAS DEL SUR,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.126,0.2504,0.1616,0.6318,
12150,14DST0050T,MATUTINO,ESCUELA SECUNDARIA TECNICA 118,HIDALGO 63,2,AHUISCULCO,0,0,83,TALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0539,0.0052,0,0.8243,
12151,14DST0051S,MATUTINO,ESCUELA SECUNDARIA TECNICA 152,OCAMPO,1,ZACOALCO DE TORRES,0,0,119,ZACOALCO DE TORRES,FEDERALIZADO,SECUNDARIA,TECNICA,0.0177,0.0077,0,0.9034,
12152,14DST0052R,MATUTINO,ESCUELA SECUNDARIA TECNICA 128,ALLENDE 298,1,ATEMAJAC DE BRIZUELA,0,0,10,ATEMAJAC DE BRIZUELA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0622,0.0801,0.0249,0.8299,
12153,14DST0053Q,VESPERTINO,ESCUELA SECUNDARIA TECNICA 127,CERRADA SANTA CRUZ 1,1,LAGOS DE MORENO,9008,DE SAN MIGUEL,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0632,0.1472,0.0777,0.7341,
12154,14DST0053Q,MATUTINO,ESCUELA SECUNDARIA TECNICA 127,CERRADA SANTA CRUZ 1,1,LAGOS DE MORENO,9008,DE SAN MIGUEL,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0154,0.087,0.0485,0.9398,
12155,14DST0054P,MATUTINO,ESCUELA SECUNDARIA TECNICA 125,SIERRA MORENA 35,1,LA MANZANILLA DE LA PAZ,0,0,57,LA MANZANILLA DE LA PAZ,FEDERALIZADO,SECUNDARIA,TECNICA,0.013,0,0,0.8704,
12156,14DST0055O,VESPERTINO,ESCUELA SECUNDARIA TECNICA 120,RUFINO TAMAYO 2,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0352,0.0949,0.035,0.8085,
12157,14DST0055O,MATUTINO,ESCUELA SECUNDARIA TECNICA 120,RUFINO TAMAYO 2,1,TLAQUEPAQUE,0,0,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.044,0.0627,0.0064,0.9129,
12158,14DST0056N,VESPERTINO,ESCUELA SECUNDARIA TECNICA 122,PERIFERICO ORIENTE,9,COYULA,0,0,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0436,0.1655,0.1149,0.6885,
12159,14DST0056N,MATUTINO,ESCUELA SECUNDARIA TECNICA 122,PERIFERICO ORIENTE,9,COYULA,0,0,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0301,0.1359,0.0916,0.89,
12160,14DST0057M,MATUTINO,ESCUELA SECUNDARIA TECNICA 123,CONOCIDO,71,MECHOACANEJO,0,0,91,TEOCALTICHE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0118,0.0298,0.006,0.9783,
12161,14DST0058L,MATUTINO,ESCUELA SECUNDARIA TECNICA 124,PROLONGACION HIDALGO 5,16,SAN ISIDRO MAZATEPEC,0,0,83,TALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0381,0.0769,0.0583,0.8839,
12162,14DST0059K,VESPERTINO,LUIS DONALDO COLOSIO,ENCINO 919,1,ZAPOPAN,6346,MIRADOR ESCONDIDO,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0773,0.0838,0.0475,0.7574,
12163,14DST0059K,MATUTINO,LUIS DONALDO COLOSIO,ENCINO 919,1,ZAPOPAN,6346,MIRADOR ESCONDIDO,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0604,0.1111,0.0497,0.7578,
12164,14DST0060Z,MATUTINO,ESCUELA SECUNDARIA TECNICA 126,MONTENEGRO 171,32,SAN SEBASTIAN EL GRANDE,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0135,0.1109,0.0517,0.8175,
12165,14DST0060Z,VESPERTINO,ESCUELA SECUNDARIA TECNICA 126,MONTENEGRO 171,32,SAN SEBASTIAN EL GRANDE,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0202,0.1892,0.132,0.8243,
12166,14DST0061Z,MATUTINO,SEVERIANO CASILLAS RAMIREZ,LIRIO,231,TESISTAN (SAN FRANCISCO TESISTAN),9121,LA MAGDALENA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.016,0.0542,0.0181,1,
12167,14DST0061Z,VESPERTINO,SEVERIANO CASILLAS RAMIREZ,LIRIO,231,TESISTAN (SAN FRANCISCO TESISTAN),9121,LA MAGDALENA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0181,0.0625,0.0165,0.9774,
12168,14DST0062Y,MATUTINO,TECNICA 159,VICENTE GUERRERO 9,1,SAN MARTIN DE BOLA‹OS,0,0,76,SAN MARTIN DE BOLA‹OS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0577,0.1088,0.0952,0.7091,
12169,14DST0063X,VESPERTINO,BASILIO VADILLO,AGUSTIN YA‹EZ,1,TONALA,6082,BASILIO VADILLO,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0819,0.2061,0.136,0.7326,
12170,14DST0063X,MATUTINO,BASILIO VADILLO,AGUSTIN YA‹EZ,1,TONALA,6082,BASILIO VADILLO,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0494,0.06,0.0213,0.8833,
12171,14DST0064W,MATUTINO,ESCUELA SECUNDARIA TECNICA 158,SCHUBERT 19,4,CUISILLOS,0,0,83,TALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0303,0,0,0.9407,
12172,14DST0065V,MATUTINO,ESCUELA SECUNDARIA TECNICA 156,27 DE OCTUBRE,1,LAGOS DE MORENO,9146,DE MOYA,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0226,0.0678,0.0397,0.8761,
12173,14DST0065V,VESPERTINO,ESCUELA SECUNDARIA TECNICA 156,27 DE OCTUBRE,1,LAGOS DE MORENO,9146,DE MOYA,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0567,0.1373,0.0601,0.7742,
12174,14DST0066U,VESPERTINO,HEROES DE MEXICO,ELIAS VILLALPANDO 1039,1,GUADALAJARA,9373,JARDINES DEL NILO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0786,0.2636,0.1783,0.716,
12175,14DST0066U,MATUTINO,HEROES DE MEXICO,ELIAS VILLALPANDO 1039,1,GUADALAJARA,9373,JARDINES DEL NILO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0552,0.1859,0.1094,0.8217,
12176,14DST0067T,MATUTINO,TECNICA 162,CONOCIDO,27,BETULIA,0,0,53,LAGOS DE MORENO,FEDERALIZADO,SECUNDARIA,TECNICA,0.0397,0.0517,0.0448,0.88,
12177,14DST0069R,MATUTINO,ESCUELA SECUNDARIA TECNICA 69,TIERRA Y LIBERTAD,1,HUEJUCAR,0,0,41,HUEJUCAR,FEDERALIZADO,SECUNDARIA,TECNICA,0.0467,0.0979,0.0839,0.9138,
12178,14DST0070G,MATUTINO,ESCUELA SECUNDARIA TECNICA 70,JUAN ASUNCION 158,19,MEZCALA,0,0,66,PONCITLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0641,0.1409,0.0783,0.7917,
12179,14DST0071F,MATUTINO,ESCUELA SECUNDARIA TECNICA 71,VICENTE GUERRERO,101,SAN FELIPE DE HIJAR,0,0,80,SAN SEBASTIAN DEL OESTE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0247,0,0,0.8621,
12180,14DST0072E,MATUTINO,ESCUELA SECUNDARIA TECNICA 72,CONOCIDO,16,BELEN DEL REFUGIO,0,0,91,TEOCALTICHE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0231,0.0521,0.0521,0.8434,
12181,14DST0073D,MATUTINO,ESCUELA SECUNDARIA TECNICA 73,5 DE MAYO 155,58,CAPILLA DE GUADALUPE,0,0,93,TEPATITLAN DE MORELOS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0204,0.0739,0.053,0.8519,
12182,14DST0073D,VESPERTINO,ESCUELA SECUNDARIA TECNICA 73,5 DE MAYO 155,58,CAPILLA DE GUADALUPE,0,0,93,TEPATITLAN DE MORELOS,FEDERALIZADO,SECUNDARIA,TECNICA,0.0636,0,0,0.7527,
12183,14DST0074C,MATUTINO,ESCUELA SECUNDARIA TECNICA 74,EMILIANO ZAPATA,1,AYOTLAN,9021,LA TUNA DE ARRIBA,16,AYOTLAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0265,0.1429,0.085,0.8376,
12184,14DST0075B,MATUTINO,ESCUELA SECUNDARIA TECNICA 75,PROLONGACION HIDALGO,1,CUAUTITLAN DE GARCIA BARRAGAN,0,0,27,CUAUTITLAN DE GARCIA BARRAGAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0905,0.0995,0.0366,0.825,
12185,14DST0076A,MATUTINO,ESCUELA SECUNDARIA TECNICA 76,MORELOS 18,6,COPALA,0,0,99,TOLIMAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0039,0.043,0.0273,0.8854,
12186,14DST0077Z,MATUTINO,JOSE CLEMENTE OROZCO,AVENIDA LOS LAURELES 820,1,ZAPOPAN,9116,EL VIGIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0105,0.1891,0.1012,0.9344,
12187,14DST0077Z,VESPERTINO,JOSE CLEMENTE OROZCO,AVENIDA LOS LAURELES 820,1,ZAPOPAN,9116,EL VIGIA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.1582,0.0722,0.7558,
12188,14DST0078Z,MATUTINO,ESCUELA SECUNDARIA TECNICA 78,JAVIER SANTAMARIA,1,GUADALAJARA,9322,HUENTITAN EL ALTO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.017,0.1223,0.0545,0.8989,
12189,14DST0078Z,VESPERTINO,ESCUELA SECUNDARIA TECNICA 78,JAVIER SANTAMARIA,1,GUADALAJARA,9322,HUENTITAN EL ALTO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0408,0.1988,0.0986,0.746,
12190,14DST0079Y,VESPERTINO,ESCUELA SECUNDARIA TECNICA 79,BELLAS ARTES PONIENTE 395,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0671,0.2045,0.1805,0.6395,
12191,14DST0079Y,MATUTINO,ESCUELA SECUNDARIA TECNICA 79,BELLAS ARTES PONIENTE 395,1,GUADALAJARA,9329,MIRAVALLE,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0465,0.0369,0.0224,0.9242,
12192,14DST0080N,MATUTINO,ESCUELA SECUNDARIA TECNICA 80,ROSAL 515,1,TLAQUEPAQUE,9024,SALVADOR PORTILLO LOPEZ,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.0688,0.1023,0.047,0.8919,
12193,14DST0080N,VESPERTINO,ESCUELA SECUNDARIA TECNICA 80,ROSAL 515,1,TLAQUEPAQUE,9024,SALVADOR PORTILLO LOPEZ,98,SAN PEDRO TLAQUEPAQUE,FEDERALIZADO,SECUNDARIA,TECNICA,0.122,0.121,0.0635,0.7345,
12194,14DST0081M,VESPERTINO,ESCUELA SECUNDARIA TECNICA 81,21 DE MARZO,1,PUERTO VALLARTA,9087,BOBADILLA,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TECNICA,0.012,0,0,0.7689,
12195,14DST0081M,MATUTINO,ESCUELA SECUNDARIA TECNICA 81,21 DE MARZO,1,PUERTO VALLARTA,9087,BOBADILLA,67,PUERTO VALLARTA,FEDERALIZADO,SECUNDARIA,TECNICA,0,0.0908,0.0615,0.7967,
12196,14DST0082L,MATUTINO,ESCUELA SECUNDARIA TECNICA 82,CONSTITUCION,1,CONCEPCION DE BUENOS AIRES,0,0,26,CONCEPCION DE BUENOS AIRES,FEDERALIZADO,SECUNDARIA,TECNICA,0.0337,0.0853,0.0388,0.8108,
12197,14DST0083K,MATUTINO,ESCUELA SECUNDARIA TECNICA 83,CIRCUITO COLINAS 13,1,CHAPALA,0,0,30,CHAPALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.1119,0.298,0.218,0.6389,
12198,14DST0084J,MATUTINO,ESCUELA SECUNDARIA TECNICA 84,VENUSTIANO CARRANZA 50,27,EL CHANTE,0,0,15,AUTLAN DE NAVARRO,FEDERALIZADO,SECUNDARIA,TECNICA,0,0,0,0.95,
12199,14DST0085I,MATUTINO,ESCUELA SECUNDARIA TECNICA 85,AVENIDA DE LAS MARGARITAS,1,TONALA,9053,JARDINES DE TONALA,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0022,0.0586,0.0338,0.9398,
12200,14DST0085I,VESPERTINO,ESCUELA SECUNDARIA TECNICA 85,AVENIDA DE LAS MARGARITAS,1,TONALA,9053,JARDINES DE TONALA,101,TONALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0226,0.1252,0.0996,0.7617,
12201,14DST0086H,MATUTINO,ESCUELA SECUNDARIA TECNICA 86,DEMOSTENES,1,GUADALAJARA,9390,LOMAS DE SAN EUGENIO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.029,0.0711,0.0597,0.7704,
12202,14DST0086H,VESPERTINO,ESCUELA SECUNDARIA TECNICA 86,DEMOSTENES,1,GUADALAJARA,9390,LOMAS DE SAN EUGENIO,39,GUADALAJARA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0453,0.075,0.0383,0.8467,
12203,14DST0087G,MATUTINO,ESCUELA SECUNDARIA TECNICA 87,KM. 3 CARRETERA A COFRADIA,34,SANTA CRUZ DE LAS FLORES,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0393,0.0905,0.0711,0.9216,
12204,14DST0087G,VESPERTINO,ESCUELA SECUNDARIA TECNICA 87,KM. 3 CARRETERA A COFRADIA,34,SANTA CRUZ DE LAS FLORES,0,0,97,TLAJOMULCO DE ZU‹IGA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0728,0.1152,0.0785,0.68,
12205,14DST0088F,MATUTINO,ESCUELA SECUNDARIA TECNICA 88,VISTA A LA CATEDRAL,1,ZAPOPAN,6115,LOMA BONITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0132,0.1457,0.0687,0.8645,
12206,14DST0088F,VESPERTINO,ESCUELA SECUNDARIA TECNICA 88,VISTA A LA CATEDRAL,1,ZAPOPAN,6115,LOMA BONITA,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0419,0.0875,0.0233,0.8696,
12207,14DST0089E,VESPERTINO,ESCUELA SECUNDARIA TECNICA 89,PROTON,1,ZAPOPAN,9063,MIRADOR DEL SOL,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0496,0.0254,0.0102,0.9479,
12208,14DST0089E,MATUTINO,ESCUELA SECUNDARIA TECNICA 89,PROTON,1,ZAPOPAN,9063,MIRADOR DEL SOL,120,ZAPOPAN,FEDERALIZADO,SECUNDARIA,TECNICA,0.0102,0.028,0.0037,1,
12209,14DST0090U,MATUTINO,ESCUELA SECUNDARIA TECNICA 90,HERMENEGILDO GALEANA 29,13,EL REFUGIO,0,0,83,TALA,FEDERALIZADO,SECUNDARIA,TECNICA,0.0351,0,0,0.9018,
12210,14DTV0064J,MATUTINO,BENITO JUAREZ,CONOCIDO,65,MASCUALA,0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0105,0,0,0.9412,
12211,14DTV0065I,MATUTINO,SALVADOR HERMOSO NAJERA,JUAREZ,142,TREJOS,0,0,45,IXTLAHUACAN DEL RIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0132,0,0,1,
12212,14DTV0066H,MATUTINO,JOSE G MATA LOPEZ,JUAN ESCUTIA,3,ALLENDE (JOSEFINO DE ALLENDE),0,0,48,JESUS MARIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0339,0.0614,0.0351,0.6154,
12213,14DTV0067G,MATUTINO,VASCO DE QUIROGA,CONOCIDO,76,TEOCALTITAN DE GUADALUPE (TEOCALTITAN),0,0,46,JALOSTOTITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0149,0,0,0.8333,
12214,14DTV0068F,MATUTINO,JUAN GIL PRECIADO,HIDALGO 30,14,LOS GUAJES (SAN JOSE DE LOS GUAJES),0,0,52,JUCHITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0161,0,0,1,
12215,14DTV0069E,MATUTINO,PANFILO NATERA,BENITO JUAREZ 99,139,NOSTIC,0,0,61,MEZQUITIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,1,
12216,14DTV0070U,CONTINUO (JORNADA AMPLIADA),PEDRO MORENO,CONOCIDO,32,MATANCILLAS (SAN ISIDRO MATANCILLAS),0,0,64,OJUELOS DE JALISCO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,,0,
12217,14DTV0072S,CONTINUO (TIEMPO COMPLETO),MANUEL FERNANDEZ DE CASTRO,JUAREZ 352,30,SAN MIGUEL ZAPOTITLAN,0,0,66,PONCITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0526,0.0444,0.0444,0.7105,
12218,14DTV0074Q,MATUTINO,16 DE SEPTIEMBRE,CONOCIDO,2,EL AGOSTADERO,0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.2174,0.1111,0.0278,0.45,
12219,14DTV0075P,CONTINUO (TIEMPO COMPLETO),JUAN ALDAMA,CONOCIDO,296,MEZQUITIC DE LA MAGDALENA (MEZQUITIC),0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,,0,
12220,14DTV0077N,MATUTINO,NI‹O ARTILLERO,CONOCIDO,133,EL SAUZ DE IBARRA,0,0,73,SAN JUAN DE LOS LAGOS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.75,
12221,14DTV0079L,MATUTINO,DIVISION DEL NORTE,PRIMAVERA 9,14,RIO GRANDE,0,0,77,SAN MARTIN HIDALGO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,0,0,0.8235,
12222,14DTV0081Z,MATUTINO,CUITLAHUAC,CONOCIDO,27,TENASCO DE ARRIBA,0,0,81,SANTA MARIA DE LOS ANGELES,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.04,0.0417,0.0417,0.9167,
12223,14DTV0082Z,MATUTINO,FRANCISCO J MUJICA,PRIVADA HIDALGO 80,1,TONALA,6035,SANTA CRUZ DE LAS HUERTAS,101,TONALA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0.0418,0.0463,0.0409,0.7194,
